Year,Month,Day,Hour,CH,TH,TS,SA,ZH,PE,MO
2013,1,3,11,0,0.703605,0,0,0,0,0
2013,1,3,12,0,0.6316,0,0,0,0,0
2013,1,3,13,0,0.58743,0,0,0,0,0
2013,1,3,14,0,0.56726,0,0,0,0,0
2013,1,3,15,0,0.59958,0,0,0,0,0
2013,1,3,16,0,0.59026,0,0,0,0,0
2013,1,3,17,0,0.60511,0,0,0,0,0
2013,1,3,18,0,0.620625,0,0,0,0,0
2013,1,3,19,0,0.59068,0,0,0,0,0
2013,1,3,20,0,0.521945,0,0,0,0,0
2013,1,3,21,0,0.52327,0,0,0,0,0
2013,1,3,22,0,0.443275,0,0,0,0,0
2013,1,3,23,0,0.4926555,0,0,0,0,0
2013,1,4,0,0,0.52908,0,0,0,0,0
2013,1,4,1,0,0.52989,0,0,0,0,0
2013,1,4,2,0,0.548575,0,0,0,0,0
2013,1,4,3,0,0.60247,0,0,0,0,0
2013,1,4,4,0,0.6761,0,0,0,0,0
2013,1,4,5,0,0.73287,0,0,0,0,0
2013,1,4,6,0,0.76222,0,0,0,0,0
2013,1,4,7,0,0.765975,0,0,0,0,0
2013,1,4,8,0,0.761725,0,0,0,0,0
2013,1,4,9,0,0.732925,0,0,0,0,0
2013,1,4,10,0,0.70535,0,0,0,0,0
2013,1,4,11,0,0.66053,0,0,0,0,0
2013,1,4,12,0,0.579495,0,0,0,0,0
2013,1,4,13,0,0.544985,0,0,0,0,0
2013,1,4,14,0,0.53329,0,0,0,0,0
2013,1,4,15,0,0.51373,0,0,0,0,0
2013,1,4,16,0,0.51196,0,0,0,0,0
2013,1,4,17,0,0.514405,0,0,0,0,0
2013,1,4,18,0,0.4942405,0,0,0,0,0
2013,1,4,19,0,0.498923,0,0,0,0,0
2013,1,4,20,0,0.506555,0,0,0,0,0
2013,1,4,21,0,0.4715815,0,0,0,0,0
2013,1,4,22,0,0.3923355,0,0,0,0,0
2013,1,4,23,0,0.52052,0,0,0,0,0
2013,1,5,0,0,0.475262,0,0,0,0,0
2013,1,5,1,0,0.452876,0,0,0,0,0
2013,1,5,2,0,0.4631915,0,0,0,0,0
2013,1,5,3,0,0.55825,0,0,0,0,0
2013,1,5,4,0,0.65957,0,0,0,0,0
2013,1,5,5,0,0.72055,0,0,0,0,0
2013,1,5,6,0,0.76366,0,0,0,0,0
2013,1,5,7,0,0.767405,0,0,0,0,0
2013,1,5,8,0,0.767505,0,0,0,0,0
2013,1,5,9,0,0.76216,0,0,0,0,0
2013,1,5,10,0,0.70353,0,0,0,0,0
2013,1,5,11,0,0.67835,0,0,0,0,0
2013,1,5,12,0,0.6198,0,0,0,0,0
2013,1,5,13,0,0.577585,0,0,0,0,0
2013,1,5,14,0,0.53684,0,0,0,0,0
2013,1,5,15,0,0.4953025,0,0,0,0,0
2013,1,5,16,0,0.456837,0,0,0,0,0
2013,1,5,17,0,0.503905,0,0,0,0,0
2013,1,5,18,0,0.52412,0,0,0,0,0
2013,1,5,19,0,0.50215,0,0,0,0,0
2013,1,5,20,0,0.500655,0,0,0,0,0
2013,1,5,21,0,0.509485,0,0,0,0,0
2013,1,5,22,0,0.4058905,0,0,0,0,0
2013,1,5,23,0,0.4837855,0,0,0,0,0
2013,1,6,0,0,0.4951875,0,0,0,0,0
2013,1,6,1,0,0.4955935,0,0,0,0,0
2013,1,6,2,0,0.495989,0,0,0,0,0
2013,1,6,3,0,0.533445,0,0,0,0,0
2013,1,6,4,0,0.646705,0,0,0,0,0
2013,1,6,5,0,0.74113,0,0,0,0,0
2013,1,6,6,0,0.77191,0,0,0,0,0
2013,1,6,7,0,0.782015,0,0,0,0,0
2013,1,6,8,0,0.78227,0,0,0,0,0
2013,1,6,9,0,0.761035,0,0,0,0,0
2013,1,6,10,0,0.741755,0,0,0,0,0
2013,1,6,11,0,0.705525,0,0,0,0,0
2013,1,6,12,0,0.61087,0,0,0,0,0
2013,1,6,13,0,0.579255,0,0,0,0,0
2013,1,6,14,0,0.554155,0,0,0,0,0
2013,1,6,15,0,0.55751,0,0,0,0,0
2013,1,6,16,0,0.53972,0,0,0,0,0
2013,1,6,17,0,0.519015,0,0,0,0,0
2013,1,6,18,0,0.50901,0,0,0,0,0
2013,1,6,19,0,0.442239,0,0,0,0,0
2013,1,6,20,0,0.469353,0,0,0,0,0
2013,1,6,21,0,0.4986195,0,0,0,0,0
2013,1,6,22,0,0.51465,0,0,0,0,0
2013,1,6,23,0,0.5362,0,0,0,0,0
2013,1,7,0,0,0.54777,0,0,0,0,0
2013,1,7,1,0,0.563,0,0,0,0,0
2013,1,7,2,0,0.59018,0,0,0,0,0
2013,1,7,3,0,0.662995,0,0,0,0,0
2013,1,7,4,0,0.76125,0,0,0,0,0
2013,1,7,5,0,0.780875,0,0,0,0,0
2013,1,7,6,0,0.802635,0,0,0,0,0
2013,1,7,7,0,0.818365,0,0,0,0,0
2013,1,7,8,0,0.822075,0,0,0,0,0
2013,1,7,9,0,0.810505,0,0,0,0,0
2013,1,7,10,0,0.81614,0,0,0,0,0
2013,1,7,11,0,0.7996,0,0,0,0,0
2013,1,7,12,0,0.770645,0,0,0,0,0
2013,1,7,13,0,0.67726,0,0,0,0,0
2013,1,7,14,0,0.681505,0,0,0,0,0
2013,1,7,15,0,0.64711,0,0,0,0,0
2013,1,7,16,0,0.681585,0,0,0,0,0
2013,1,7,17,0,0.64126,0,0,0,0,0
2013,1,7,18,0,0.64055,0,0,0,0,0
2013,1,7,19,0,0.65117,0,0,0,0,0
2013,1,7,20,0,0.657085,0,0,0,0,0
2013,1,7,21,0,0.662745,0,0,0,0,0
2013,1,7,22,0,0.50101,0,0,0,0,0
2013,1,7,23,0,0.65018,0,0,0,0,0
2013,1,8,0,0,0.61645,0,0,0,0,0
2013,1,8,1,0,0.584745,0,0,0,0,0
2013,1,8,2,0,0.55614,0,0,0,0,0
2013,1,8,3,0,0.62688,0,0,0,0,0
2013,1,8,4,0,0.71653,0,0,0,0,0
2013,1,8,5,0,0.76091,0,0,0,0,0
2013,1,8,6,0,0.76966,0,0,0,0,0
2013,1,8,7,0,0.7778,0,0,0,0,0
2013,1,8,8,0,0.78278,0,0,0,0,0
2013,1,8,9,0,0.77541,0,0,0,0,0
2013,1,8,10,0,0.69686,0,0,0,0,0
2013,1,8,11,0,0.69946,0,0,0,0,0
2013,1,8,12,0,0.626185,0,0,0,0,0
2013,1,8,13,0,0.57325,0,0,0,0,0
2013,1,8,14,0,0.502225,0,0,0,0,0
2013,1,8,15,0,0.473185,0,0,0,0,0
2013,1,8,16,0,0.4956625,0,0,0,0,0
2013,1,8,17,0,0.494943,0,0,0,0,0
2013,1,8,18,0,0.4783355,0,0,0,0,0
2013,1,8,19,0,0.4855025,0,0,0,0,0
2013,1,8,20,0,0.474784,0,0,0,0,0
2013,1,8,21,0,0.4697305,0,0,0,0,0
2013,1,8,22,0,0.4259065,0,0,0,0,0
2013,1,8,23,0,0.437412,0,0,0,0,0
2013,1,9,0,0,0.4716465,0,0,0,0,0
2013,1,9,1,0,0.461036,0,0,0,0,0
2013,1,9,2,0,0.4725945,0,0,0,0,0
2013,1,9,3,0,0.551755,0,0,0,0,0
2013,1,9,4,0,0.64708,0,0,0,0,0
2013,1,9,5,0,0.70261,0,0,0,0,0
2013,1,9,6,0,0.745315,0,0,0,0,0
2013,1,9,7,0,0.763835,0,0,0,0,0
2013,1,9,8,0,0.7705,0,0,0,0,0
2013,1,9,9,0,0.765325,0,0,0,0,0
2013,1,9,10,0,0.76447,0,0,0,0,0
2013,1,9,11,0,0.709905,0,0,0,0,0
2013,1,9,12,0,0.65029,0,0,0,0,0
2013,1,9,13,0,0.609125,0,0,0,0,0
2013,1,9,14,0,0.60042,0,0,0,0,0
2013,1,9,15,0,0.573265,0,0,0,0,0
2013,1,9,16,0,0.51922,0,0,0,0,0
2013,1,9,17,0,0.4928435,0,0,0,0,0
2013,1,9,18,0,0.464824,0,0,0,0,0
2013,1,9,19,0,0.435454,0,0,0,0,0
2013,1,9,20,0,0.4415315,0,0,0,0,0
2013,1,9,21,0,0.4438575,0,0,0,0,0
2013,1,9,22,0,0.41271,0,0,0,0,0
2013,1,9,23,0,0.444013,0,0,0,0,0
2013,1,10,0,0,0.4772195,0,0,0,0,0
2013,1,10,1,0,0.47811,0,0,0,0,0
2013,1,10,2,0,0.4618375,0,0,0,0,0
2013,1,10,3,0,0.511055,0,0,0,0,0
2013,1,10,4,0,0.62775,0,0,0,0,0
2013,1,10,5,0,0.68768,0,0,0,0,0
2013,1,10,6,0,0.72177,0,0,0,0,0
2013,1,10,7,0,0.7276,0,0,0,0,0
2013,1,10,8,0,0.733895,0,0,0,0,0
2013,1,10,9,0,0.733915,0,0,0,0,0
2013,1,10,10,0,0.72457,0,0,0,0,0
2013,1,10,11,0,0.668475,0,0,0,0,0
2013,1,10,12,0,0.596895,0,0,0,0,0
2013,1,10,13,0,0.522265,0,0,0,0,0
2013,1,10,14,0,0.4991215,0,0,0,0,0
2013,1,10,15,0,0.4956545,0,0,0,0,0
2013,1,10,16,0,0.497914,0,0,0,0,0
2013,1,10,17,0,0.4859345,0,0,0,0,0
2013,1,10,18,0,0.463613,0,0,0,0,0
2013,1,10,19,0,0.450333,0,0,0,0,0
2013,1,10,20,0,0.464658,0,0,0,0,0
2013,1,10,21,0,0.460203,0,0,0,0,0
2013,1,10,22,0,0.4565495,0,0,0,0,0
2013,1,10,23,0,0.437711,0,0,0,0,0
2013,1,11,0,0,0.462484,0,0,0,0,0
2013,1,11,1,0,0.470117,0,0,0,0,0
2013,1,11,2,0,0.4572275,0,0,0,0,0
2013,1,11,3,0,0.438362,0,0,0,0,0
2013,1,11,4,0,0.525,0,0,0,0,0
2013,1,11,5,0,0.64288,0,0,0,0,0
2013,1,11,6,0,0.71513,0,0,0,0,0
2013,1,11,7,0,0.74998,0,0,0,0,0
2013,1,11,8,0,0.76173,0,0,0,0,0
2013,1,11,9,0,0.754885,0,0,0,0,0
2013,1,11,10,0,0.65146,0,0,0,0,0
2013,1,11,11,0,0.527485,0,0,0,0,0
2013,1,11,12,0,0.486624,0,0,0,0,0
2013,1,11,13,0,0.4509395,0,0,0,0,0
2013,1,11,14,0,0.425371,0,0,0,0,0
2013,1,11,15,0,0.3934605,0,0,0,0,0
2013,1,11,16,0,0.393958,0,0,0,0,0
2013,1,11,17,0,0.4283615,0,0,0,0,0
2013,1,11,18,0,0.4301865,0,0,0,0,0
2013,1,11,19,0,0.431589,0,0,0,0,0
2013,1,11,20,0,0.4163915,0,0,0,0,0
2013,1,11,21,0,0.389706,0,0,0,0,0
2013,1,11,22,0,0.4260235,0,0,0,0,0
2013,1,11,23,0,0.380366,0,0,0,0,0
2013,1,12,0,0,0.4280125,0,0,0,0,0
2013,1,12,1,0,0.3961345,0,0,0,0,0
2013,1,12,2,0,0.3854815,0,0,0,0,0
2013,1,12,3,0,0.3991155,0,0,0,0,0
2013,1,12,4,0,0.523955,0,0,0,0,0
2013,1,12,5,0,0.602865,0,0,0,0,0
2013,1,12,6,0,0.666395,0,0,0,0,0
2013,1,12,7,0,0.699315,0,0,0,0,0
2013,1,12,8,0,0.70895,0,0,0,0,0
2013,1,12,9,0,0.700415,0,0,0,0,0
2013,1,12,10,0,0.635095,0,0,0,0,0
2013,1,12,11,0,0.52876,0,0,0,0,0
2013,1,12,12,0,0.4317215,0,0,0,0,0
2013,1,12,13,0,0.4418955,0,0,0,0,0
2013,1,12,14,0,0.4345645,0,0,0,0,0
2013,1,12,15,0,0.416877,0,0,0,0,0
2013,1,12,16,0,0.412093,0,0,0,0,0
2013,1,12,17,0,0.416115,0,0,0,0,0
2013,1,12,18,0,0.420152,0,0,0,0,0
2013,1,12,19,0,0.41071,0,0,0,0,0
2013,1,12,20,0,0.3979395,0,0,0,0,0
2013,1,12,21,0,0.3876535,0,0,0,0,0
2013,1,12,22,0,0.385118,0,0,0,0,0
2013,1,12,23,0,0.430957,0,0,0,0,0
2013,1,13,0,0,0.4163495,0,0,0,0,0
2013,1,13,1,0,0.4177145,0,0,0,0,0
2013,1,13,2,0,0.3966815,0,0,0,0,0
2013,1,13,3,0,0.4363925,0,0,0,0,0
2013,1,13,4,0,0.5837,0,0,0,0,0
2013,1,13,5,0,0.66836,0,0,0,0,0
2013,1,13,6,0,0.709225,0,0,0,0,0
2013,1,13,7,0,0.7346,0,0,0,0,0
2013,1,13,8,0,0.75443,0,0,0,0,0
2013,1,13,9,0,0.740095,0,0,0,0,0
2013,1,13,10,0,0.67473,0,0,0,0,0
2013,1,13,11,0,0.638275,0,0,0,0,0
2013,1,13,12,0,0.545005,0,0,0,0,0
2013,1,13,13,0,0.515605,0,0,0,0,0
2013,1,13,14,0,0.502175,0,0,0,0,0
2013,1,13,15,0,0.4842205,0,0,0,0,0
2013,1,13,16,0,0.4632875,0,0,0,0,0
2013,1,13,17,0,0.4715055,0,0,0,0,0
2013,1,13,18,0,0.479761,0,0,0,0,0
2013,1,13,19,0,0.486201,0,0,0,0,0
2013,1,13,20,0,0.453552,0,0,0,0,0
2013,1,13,21,0,0.4224035,0,0,0,0,0
2013,1,13,22,0,0.424914,0,0,0,0,0
2013,1,13,23,0,0.4272465,0,0,0,0,0
2013,1,14,0,0,0.417687,0,0,0,0,0
2013,1,14,1,0,0.397721,0,0,0,0,0
2013,1,14,2,0,0.389309,0,0,0,0,0
2013,1,14,3,0,0.362438,0,0,0,0,0
2013,1,14,4,0,0.50644,0,0,0,0,0
2013,1,14,5,0,0.623725,0,0,0,0,0
2013,1,14,6,0,0.683845,0,0,0,0,0
2013,1,14,7,0,0.72984,0,0,0,0,0
2013,1,14,8,0,0.745585,0,0,0,0,0
2013,1,14,9,0,0.72973,0,0,0,0,0
2013,1,14,10,0,0.66534,0,0,0,0,0
2013,1,14,11,0,0.60089,0,0,0,0,0
2013,1,14,12,0,0.4795325,0,0,0,0,0
2013,1,14,13,0,0.409254,0,0,0,0,0
2013,1,14,14,0,0.412634,0,0,0,0,0
2013,1,14,15,0,0.4203535,0,0,0,0,0
2013,1,14,16,0,0.39763,0,0,0,0,0
2013,1,14,17,0,0.3929005,0,0,0,0,0
2013,1,14,18,0,0.387222,0,0,0,0,0
2013,1,14,19,0,0.3896505,0,0,0,0,0
2013,1,14,20,0,0.3745745,0,0,0,0,0
2013,1,14,21,0,0.36521,0,0,0,0,0
2013,1,14,22,0,0.3573595,0,0,0,0,0
2013,1,14,23,0,0.378466,0,0,0,0,0
2013,1,15,0,0,0.3878745,0,0,0,0,0
2013,1,15,1,0,0.423963,0,0,0,0,0
2013,1,15,2,0,0.459021,0,0,0,0,0
2013,1,15,3,0,0.4966195,0,0,0,0,0
2013,1,15,4,0,0.618805,0,0,0,0,0
2013,1,15,5,0,0.69702,0,0,0,0,0
2013,1,15,6,0,0.75929,0,0,0,0,0
2013,1,15,7,0,0.771745,0,0,0,0,0
2013,1,15,8,0,0.763645,0,0,0,0,0
2013,1,15,9,0,0.715555,0,0,0,0,0
2013,1,15,10,0,0.733685,0,0,0,0,0
2013,1,15,11,0,0.65686,0,0,0,0,0
2013,1,15,12,0,0.568165,0,0,0,0,0
2013,1,15,13,0,0.50104,0,0,0,0,0
2013,1,15,14,0,0.494874,0,0,0,0,0
2013,1,15,15,0,0.4827495,0,0,0,0,0
2013,1,15,16,0,0.4974825,0,0,0,0,0
2013,1,15,17,0,0.475353,0,0,0,0,0
2013,1,15,18,0,0.4547935,0,0,0,0,0
2013,1,15,19,0,0.4438995,0,0,0,0,0
2013,1,15,20,0,0.443805,0,0,0,0,0
2013,1,15,21,0,0.401917,0,0,0,0,0
2013,1,15,22,0,0.423479,0,0,0,0,0
2013,1,15,23,0,0.4747345,0,0,0,0,0
2013,1,16,0,0,0.431903,0,0,0,0,0
2013,1,16,1,0,0.4420575,0,0,0,0,0
2013,1,16,2,0,0.487283,0,0,0,0,0
2013,1,16,3,0,0.504555,0,0,0,0,0
2013,1,16,4,0,0.62404,0,0,0,0,0
2013,1,16,5,0,0.68418,0,0,0,0,0
2013,1,16,6,0,0.736325,0,0,0,0,0
2013,1,16,7,0,0.74496,0,0,0,0,0
2013,1,16,8,0,0.752975,0,0,0,0,0
2013,1,16,9,0,0.727935,0,0,0,0,0
2013,1,16,10,0,0.67129,0,0,0,0,0
2013,1,16,11,0,0.594455,0,0,0,0,0
2013,1,16,12,0,0.541825,0,0,0,0,0
2013,1,16,13,0,0.490396,0,0,0,0,0
2013,1,16,14,0,0.4905005,0,0,0,0,0
2013,1,16,15,0,0.4561045,0,0,0,0,0
2013,1,16,16,0,0.42366,0,0,0,0,0
2013,1,16,17,0,0.413044,0,0,0,0,0
2013,1,16,18,0,0.4098255,0,0,0,0,0
2013,1,16,19,0,0.41651,0,0,0,0,0
2013,1,16,20,0,0.4012865,0,0,0,0,0
2013,1,16,21,0,0.381928,0,0,0,0,0
2013,1,16,22,0,0.368298,0,0,0,0,0
2013,1,16,23,0,0.3621155,0,0,0,0,0
2013,1,17,0,0,0.376846,0,0,0,0,0
2013,1,17,1,0,0.3412435,0,0,0,0,0
2013,1,17,2,0,0.346629,0,0,0,0,0
2013,1,17,3,0,0.348759,0,0,0,0,0
2013,1,17,4,0,0.4993785,0,0,0,0,0
2013,1,17,5,0,0.621375,0,0,0,0,0
2013,1,17,6,0,0.674235,0,0,0,0,0
2013,1,17,7,0,0.71746,0,0,0,0,0
2013,1,17,8,0,0.735085,0,0,0,0,0
2013,1,17,9,0,0.73543,0,0,0,0,0
2013,1,17,10,0,0.65934,0,0,0,0,0
2013,1,17,11,0,0.59646,0,0,0,0,0
2013,1,17,12,0,0.4718095,0,0,0,0,0
2013,1,17,13,0,0.4291855,0,0,0,0,0
2013,1,17,14,0,0.44139,0,0,0,0,0
2013,1,17,15,0,0.4103475,0,0,0,0,0
2013,1,17,16,0,0.425837,0,0,0,0,0
2013,1,17,17,0,0.412205,0,0,0,0,0
2013,1,17,18,0,0.404179,0,0,0,0,0
2013,1,17,19,0,0.404171,0,0,0,0,0
2013,1,17,20,0,0.40069,0,0,0,0,0
2013,1,17,21,0,0.395292,0,0,0,0,0
2013,1,17,22,0,0.390681,0,0,0,0,0
2013,1,17,23,0,0.354588,0,0,0,0,0
2013,1,18,0,0,0.394077,0,0,0,0,0
2013,1,18,1,0,0.382926,0,0,0,0,0
2013,1,18,2,0,0.3733835,0,0,0,0,0
2013,1,18,3,0,0.354557,0,0,0,0,0
2013,1,18,4,0,0.516705,0,0,0,0,0
2013,1,18,5,0,0.624325,0,0,0,0,0
2013,1,18,6,0,0.686165,0,0,0,0,0
2013,1,18,7,0,0.741465,0,0,0,0,0
2013,1,18,8,0,0.755225,0,0,0,0,0
2013,1,18,9,0,0.73127,0,0,0,0,0
2013,1,18,10,0,0.64866,0,0,0,0,0
2013,1,18,11,0,0.64616,0,0,0,0,0
2013,1,18,12,0,0.55072,0,0,0,0,0
2013,1,18,13,0,0.472035,0,0,0,0,0
2013,1,18,14,0,0.5233,0,0,0,0,0
2013,1,18,15,0,0.506985,0,0,0,0,0
2013,1,18,16,0,0.441265,0,0,0,0,0
2013,1,18,17,0,0.458757,0,0,0,0,0
2013,1,18,18,0,0.452582,0,0,0,0,0
2013,1,18,19,0,0.4102615,0,0,0,0,0
2013,1,18,20,0,0.4330245,0,0,0,0,0
2013,1,18,21,0,0.4212825,0,0,0,0,0
2013,1,18,22,0,0.420662,0,0,0,0,0
2013,1,18,23,0,0.4165285,0,0,0,0,0
2013,1,19,0,0,0.486149,0,0,0,0,0
2013,1,19,1,0,0.4249375,0,0,0,0,0
2013,1,19,2,0,0.3417855,0,0,0,0,0
2013,1,19,3,0,0.3804185,0,0,0,0,0
2013,1,19,4,0,0.4632285,0,0,0,0,0
2013,1,19,5,0,0.56741,0,0,0,0,0
2013,1,19,6,0,0.684525,0,0,0,0,0
2013,1,19,7,0,0.72999,0,0,0,0,0
2013,1,19,8,0,0.71848,0,0,0,0,0
2013,1,19,9,0,0.6767,0,0,0,0,0
2013,1,19,10,0,0.672545,0,0,0,0,0
2013,1,19,11,0,0.597045,0,0,0,0,0
2013,1,19,12,0,0.4833095,0,0,0,0,0
2013,1,19,13,0,0.531595,0,0,0,0,0
2013,1,19,14,0,0.532545,0,0,0,0,0
2013,1,19,15,0,0.541455,0,0,0,0,0
2013,1,19,16,0,0.553215,0,0,0,0,0
2013,1,19,17,0,0.5292,0,0,0,0,0
2013,1,19,18,0,0.526165,0,0,0,0,0
2013,1,19,19,0,0.4984425,0,0,0,0,0
2013,1,19,20,0,0.4668985,0,0,0,0,0
2013,1,19,21,0,0.469716,0,0,0,0,0
2013,1,19,22,0,0.399468,0,0,0,0,0
2013,1,19,23,0,0.413928,0,0,0,0,0
2013,1,20,0,0,0.4304285,0,0,0,0,0
2013,1,20,1,0,0.432313,0,0,0,0,0
2013,1,20,2,0,0.425926,0,0,0,0,0
2013,1,20,3,0,0.447896,0,0,0,0,0
2013,1,20,4,0,0.573555,0,0,0,0,0
2013,1,20,5,0,0.658985,0,0,0,0,0
2013,1,20,6,0,0.753195,0,0,0,0,0
2013,1,20,7,0,0.77941,0,0,0,0,0
2013,1,20,8,0,0.776485,0,0,0,0,0
2013,1,20,9,0,0.718765,0,0,0,0,0
2013,1,20,10,0,0.677175,0,0,0,0,0
2013,1,20,11,0,0.63206,0,0,0,0,0
2013,1,20,12,0,0.524905,0,0,0,0,0
2013,1,20,13,0,0.481648,0,0,0,0,0
2013,1,20,14,0,0.476887,0,0,0,0,0
2013,1,20,15,0,0.451918,0,0,0,0,0
2013,1,20,16,0,0.4184695,0,0,0,0,0
2013,1,20,17,0,0.428815,0,0,0,0,0
2013,1,20,18,0,0.429497,0,0,0,0,0
2013,1,20,19,0,0.4196195,0,0,0,0,0
2013,1,20,20,0,0.430504,0,0,0,0,0
2013,1,20,21,0,0.4190295,0,0,0,0,0
2013,1,20,22,0,0.394238,0,0,0,0,0
2013,1,20,23,0,0.4044435,0,0,0,0,0
2013,1,21,0,0,0.4217585,0,0,0,0,0
2013,1,21,1,0,0.4019345,0,0,0,0,0
2013,1,21,2,0,0.3916795,0,0,0,0,0
2013,1,21,3,0,0.4335625,0,0,0,0,0
2013,1,21,4,0,0.544835,0,0,0,0,0
2013,1,21,5,0,0.63456,0,0,0,0,0
2013,1,21,6,0,0.69693,0,0,0,0,0
2013,1,21,7,0,0.71185,0,0,0,0,0
2013,1,21,8,0,0.697635,0,0,0,0,0
2013,1,21,9,0,0.651775,0,0,0,0,0
2013,1,21,10,0,0.60808,0,0,0,0,0
2013,1,21,11,0,0.58117,0,0,0,0,0
2013,1,21,12,0,0.538845,0,0,0,0,0
2013,1,21,13,0,0.454052,0,0,0,0,0
2013,1,21,14,0,0.392331,0,0,0,0,0
2013,1,21,15,0,0.3631405,0,0,0,0,0
2013,1,21,16,0,0.4247105,0,0,0,0,0
2013,1,21,17,0,0.3802805,0,0,0,0,0
2013,1,21,18,0,0.383099,0,0,0,0,0
2013,1,21,19,0,0.358124,0,0,0,0,0
2013,1,21,20,0,0.343843,0,0,0,0,0
2013,1,21,21,0,0.3849715,0,0,0,0,0
2013,1,21,22,0,0.445477,0,0,0,0,0
2013,1,21,23,0,0.3907925,0,0,0,0,0
2013,1,22,0,0,0.37701,0,0,0,0,0
2013,1,22,1,0,0.4172545,0,0,0,0,0
2013,1,22,2,0,0.396691,0,0,0,0,0
2013,1,22,3,0,0.374119,0,0,0,0,0
2013,1,22,4,0,0.514065,0,0,0,0,0
2013,1,22,5,0,0.612015,0,0,0,0,0
2013,1,22,6,0,0.668945,0,0,0,0,0
2013,1,22,7,0,0.70823,0,0,0,0,0
2013,1,22,8,0,0.715785,0,0,0,0,0
2013,1,22,9,0,0.70782,0,0,0,0,0
2013,1,22,10,0,0.661875,0,0,0,0,0
2013,1,22,11,0,0.63901,0,0,0,0,0
2013,1,22,12,0,0.53783,0,0,0,0,0
2013,1,22,13,0,0.4136835,0,0,0,0,0
2013,1,22,14,0,0.3747935,0,0,0,0,0
2013,1,22,15,0,0.386073,0,0,0,0,0
2013,1,22,16,0,0.3667655,0,0,0,0,0
2013,1,22,17,0,0.356776,0,0,0,0,0
2013,1,22,18,0,0.3661435,0,0,0,0,0
2013,1,22,19,0,0.3602565,0,0,0,0,0
2013,1,22,20,0,0.356495,0,0,0,0,0
2013,1,22,21,0,0.3672175,0,0,0,0,0
2013,1,22,22,0,0.4868315,0,0,0,0,0
2013,1,22,23,0,0.4208945,0,0,0,0,0
2013,1,23,0,0,0.398609,0,0,0,0,0
2013,1,23,1,0,0.3869715,0,0,0,0,0
2013,1,23,2,0,0.403575,0,0,0,0,0
2013,1,23,3,0,0.391807,0,0,0,0,0
2013,1,23,4,0,0.428039,0,0,0,0,0
2013,1,23,5,0,0.592945,0,0,0,0,0
2013,1,23,6,0,0.690035,0,0,0,0,0
2013,1,23,7,0,0.745545,0,0,0,0,0
2013,1,23,8,0,0.7408,0,0,0,0,0
2013,1,23,9,0,0.71464,0,0,0,0,0
2013,1,23,10,0,0.655515,0,0,0,0,0
2013,1,23,11,0,0.59162,0,0,0,0,0
2013,1,23,12,0,0.455694,0,0,0,0,0
2013,1,23,13,0,0.4196455,0,0,0,0,0
2013,1,23,14,0,0.4075635,0,0,0,0,0
2013,1,23,15,0,0.4119785,0,0,0,0,0
2013,1,23,16,0,0.397653,0,0,0,0,0
2013,1,23,17,0,0.391729,0,0,0,0,0
2013,1,23,18,0,0.4158755,0,0,0,0,0
2013,1,23,19,0,0.398044,0,0,0,0,0
2013,1,23,20,0,0.346982,0,0,0,0,0
2013,1,23,21,0,0.373714,0,0,0,0,0
2013,1,23,22,0,0.443531,0,0,0,0,0
2013,1,23,23,0,0.4222615,0,0,0,0,0
2013,1,24,0,0,0.3917145,0,0,0,0,0
2013,1,24,1,0,0.394302,0,0,0,0,0
2013,1,24,2,0,0.398016,0,0,0,0,0
2013,1,24,3,0,0.380943,0,0,0,0,0
2013,1,24,4,0,0.552635,0,0,0,0,0
2013,1,24,5,0,0.690605,0,0,0,0,0
2013,1,24,6,0,0.767045,0,0,0,0,0
2013,1,24,7,0,0.784515,0,0,0,0,0
2013,1,24,8,0,0.79085,0,0,0,0,0
2013,1,24,9,0,0.77394,0,0,0,0,0
2013,1,24,10,0,0.730425,0,0,0,0,0
2013,1,24,11,0,0.670165,0,0,0,0,0
2013,1,24,12,0,0.592645,0,0,0,0,0
2013,1,24,13,0,0.505375,0,0,0,0,0
2013,1,24,14,0,0.421904,0,0,0,0,0
2013,1,24,15,0,0.4008475,0,0,0,0,0
2013,1,24,16,0,0.3842935,0,0,0,0,0
2013,1,24,17,0,0.3820865,0,0,0,0,0
2013,1,24,18,0,0.376385,0,0,0,0,0
2013,1,24,19,0,0.3860565,0,0,0,0,0
2013,1,24,20,0,0.378014,0,0,0,0,0
2013,1,24,21,0,0.3700355,0,0,0,0,0
2013,1,24,22,0,0.526565,0,0,0,0,0
2013,1,24,23,0,0.4535795,0,0,0,0,0
2013,1,25,0,0,0.409535,0,0,0,0,0
2013,1,25,1,0,0.3822155,0,0,0,0,0
2013,1,25,2,0,0.3717745,0,0,0,0,0
2013,1,25,3,0,0.361509,0,0,0,0,0
2013,1,25,4,0,0.435029,0,0,0,0,0
2013,1,25,5,0,0.57009,0,0,0,0,0
2013,1,25,6,0,0.65014,0,0,0,0,0
2013,1,25,7,0,0.69926,0,0,0,0,0
2013,1,25,8,0,0.716015,0,0,0,0,0
2013,1,25,9,0,0.73465,0,0,0,0,0
2013,1,25,10,0,0.68276,0,0,0,0,0
2013,1,25,11,0,0.612995,0,0,0,0,0
2013,1,25,12,0,0.55696,0,0,0,0,0
2013,1,25,13,0,0.461595,0,0,0,0,0
2013,1,25,14,0,0.450708,0,0,0,0,0
